,Text,Close,Return,Label
93,佳能小泽秀树：“笑脸”只是开始 　将进一步加强在华研发,366.5960388183594,0.003882870014656703,1
94,默克尔点赞英国脱欧贸易协议：具有“历史性意义”,366.5960388183594,0.003882870014656703,1
95,英国“脱欧”：谈判有尽 　余波未平,366.5960388183594,0.003882870014656703,1
96,英媒：英国反对党工党将支持英欧关系协议 　党内仍有不满声音,366.5960388183594,0.003882870014656703,1
97,股市准备在1月风险逼近之际结束强劲的2020年,366.5960388183594,0.003882870014656703,1
98,中国电信总经理李正茂：媒体融合是一次以技术创新为引领的媒体变革,366.5960388183594,0.003882870014656703,1
99,疫情未放慢中国造富巨轮的前进速度：福布斯上榜富豪总财富值9.1万亿飙升至 　14.1 　万亿,366.5960388183594,0.003882870014656703,1
100,斗鱼荣膺36氪“2020中国新经济之王最具影响力企业”,366.5960388183594,0.003882870014656703,1
101,拼多多涨超11%,365.17535400390625,0.0008982756955786542,1
102,英国和欧盟已经达成脱欧贸易协议,365.17535400390625,0.0008982756955786542,1
103,东京电子推新型半导体清洗机 　可防芯片结构遭破坏,365.17535400390625,0.0008982756955786542,1
104,德意志银行成为首家获批证券投资基金托管资格的在京法人外资银行,365.17535400390625,0.0008982756955786542,1
105,马来西亚启动重振旅游业十年计划,365.17535400390625,0.0008982756955786542,1
106,阿里巴巴市值跌破6000亿美元,365.17535400390625,0.0008982756955786542,1
107,英国与欧盟就双方未来关系达成协议,365.17535400390625,0.0008982756955786542,1
108,甘肃设31个海外仓 　深挖“一带一路”沿线市场潜力,365.17535400390625,0.0008982756955786542,1
109,市场消息：英国脱欧贸易协议已最终敲定,365.17535400390625,0.0008982756955786542,1
110,美股三大股指小幅高开 　道指涨0.18%,365.17535400390625,0.0008982756955786542,1
111,“脱欧”贸易协议谈判进入最后时刻,365.17535400390625,0.0008982756955786542,1
112,阿里巴巴美股盘前跌幅扩大至10%,365.17535400390625,0.0008982756955786542,1
113,控股华泰保险集团后，安达拟将中国业务逐步并入华泰财险,365.17535400390625,0.0008982756955786542,1
114,英国富时100指数12月24日（周四） 　收盘上涨6.5点,365.17535400390625,0.0008982756955786542,1
115,新浪宣布董事会通过与NEW 　WAVE的合并协议 　将从纳斯达克退市,365.17535400390625,0.0008982756955786542,1
116,荣耀与微软宣布合作 　Windows 　10成为荣耀笔记本电脑官方操作系统,365.17535400390625,0.0008982756955786542,1
117,光伏火了！配件被疯抢 　重磅技术革命引爆市场预期 　下一个爆点也要来了,365.17535400390625,0.0008982756955786542,1
118,新加坡浙江同意三重要领域进行合作,365.17535400390625,0.0008982756955786542,1
119,黄金T+D收盘小幅上涨 　平安夜将至金价整体波动有限,365.17535400390625,0.0008982756955786542,1
120,突发！涉垄断遭立案调查 　阿里系股票集体下挫！,365.17535400390625,0.0008982756955786542,1
121,因边境物流延误 　丰田暂关英国和法国工厂,364.84747314453125,-0.0016868622168981773,0
122,美元上涨 　对变异毒株的担忧盖过美国刺激议案通过的影响,364.84747314453125,-0.0016868622168981773,0
123,深交所：海尔智家调入深港通下的港股通股票名单,364.84747314453125,-0.0016868622168981773,0
124,美国司法部起诉沃尔玛：指控其助长美国阿片类药物危机,364.84747314453125,-0.0016868622168981773,0
125,这只股票连续一字跌停 　知名牛散抄底被埋！网友：“第二个仁东”？,364.84747314453125,-0.0016868622168981773,0
126,被苹果抢了风头 　特斯拉跻身标普500,364.84747314453125,-0.0016868622168981773,0
127,马斯克：曾经考虑过把特斯拉卖给苹果 　但库克拒绝会面,364.84747314453125,-0.0016868622168981773,0
128,摩根士丹利：苹果造车计划曝光利空特斯拉,364.84747314453125,-0.0016868622168981773,0
129,负债规模攀升现金流吃紧 　华侨城密集出售资产套现近百亿“解渴”,364.84747314453125,-0.0016868622168981773,0
130,瑞图生态(RETO.US)2020年H1营收314万美元 　净亏损374万美元,364.84747314453125,-0.0016868622168981773,0
131,苹果将在明年发布新款Apple 　TV将主打游戏功能,364.84747314453125,-0.0016868622168981773,0
132,名创优品通过TOPTOY发力潮玩行业 　能打得过泡泡玛特吗？,364.84747314453125,-0.0016868622168981773,0
133,终于动底仓了？大家人寿一年多来首度减持招商银行 　陆续套现超11亿元,364.84747314453125,-0.0016868622168981773,0
134,重磅利好！国常会又放大招 　适当延长两类贷款政策 　这些企业最受益,364.84747314453125,-0.0016868622168981773,0
135,苹果据悉已预定台积电3纳米芯片生产,364.84747314453125,-0.0016868622168981773,0
136,财政部部长刘昆：建立现代财税体制,364.84747314453125,-0.0016868622168981773,0
137,亚马逊美国员工想成立工会 　德国配送中心暂停运营,364.84747314453125,-0.0016868622168981773,0
138,公司垮了 　欠债600万！但他们还有退路：广东首例“个人破产案”公布,364.84747314453125,-0.0016868622168981773,0
139,亚马逊旗下全食超市遭FDA警告,364.84747314453125,-0.0016868622168981773,0
140,特朗普拒绝签署新冠纾困法案,364.84747314453125,-0.0016868622168981773,0
141,爱奇艺宣布增发价格为每ADS17.5美元,365.46343994140625,-0.0035819848972558077,0
142,名创优品旗下潮玩品牌TOP 　TOY首店开业 　三天营业额108万元,365.46343994140625,-0.0035819848972558077,0
143,“靴子落地”！美国国会通过9000亿美元纾困法案 　圣诞假期将至 　警惕金价下行风险,365.46343994140625,-0.0035819848972558077,0
144,华尔街：标普500指数未来12个月将较当前水平涨10%,365.46343994140625,-0.0035819848972558077,0
145,美国会通过逾2.3万亿美元一揽子支出法案,365.46343994140625,-0.0035819848972558077,0
146,字节跳动回应收购手游发行商中手游传闻：不属实,365.46343994140625,-0.0035819848972558077,0
147,Loup 　Ventures：苹果(AAPL.US)汽车不会让特斯拉(TSLA.US)面临根本性风险,365.46343994140625,-0.0035819848972558077,0
148,美国会通过9000亿美元纾困计划：个人将获600美元现金,365.46343994140625,-0.0035819848972558077,0
149,网易投资游戏公司隆匠网络,365.46343994140625,-0.0035819848972558077,0
150,东航“随心飞”预计带动270万人次出行,365.46343994140625,-0.0035819848972558077,0
151,RingCentral收购对话式AI初创公司DeepAffects,365.46343994140625,-0.0035819848972558077,0
152,最受市场欢迎的Netflix(NFLX.US)仍是投资流媒体行业的首选,365.46343994140625,-0.0035819848972558077,0
153,德媒：德国商会在中国找到“正面消息”,365.46343994140625,-0.0035819848972558077,0
154,名创优品发布上市首报 　2021财年Q1营收同比降30.7%,365.46343994140625,-0.0035819848972558077,0
155,名创优品大涨16%创新高 　新推潮玩品牌受关注,365.46343994140625,-0.0035819848972558077,0
156,第三季度苹果Mac市场份额提升 　营收上涨50%,365.46343994140625,-0.0035819848972558077,0
157,美国就9000亿美元纾困法案达成协议,365.46343994140625,-0.0035819848972558077,0
158,哈萨克斯坦禁止官员拥有海外银行账户,365.46343994140625,-0.0035819848972558077,0
159,B站回应被约谈10余次：积极配合 　持续加强内容审核,365.46343994140625,-0.0035819848972558077,0
160,沙特阿美宣布与谷歌云合作 　为沙特阿拉伯企业客户提供云服务,365.46343994140625,-0.0035819848972558077,0
161,总市值超878亿美元 　上市后股价起伏大 　一直亏损的爱彼迎估值失控？,366.7748718261719,-0.0040008128054811465,0
162,爱鸿森(AIHS.US)宣布在长沙地区推出线上网约车共享平台Xixingtianxia,366.7748718261719,-0.0040008128054811465,0
163,专访：中国经济亮眼成绩为非洲经济复苏带来希望,366.7748718261719,-0.0040008128054811465,0
164,纽约金价18日小幅下跌,366.7748718261719,-0.0040008128054811465,0
165,爱车小屋净利润大增507%背后的秘密,366.7748718261719,-0.0040008128054811465,0
166,“神奇女侠”来了！潮玩品牌TOP 　TOY首店广州开业,366.7748718261719,-0.0040008128054811465,0
167,新东方中学推出1对1定制课程 　打造“万人万课万教材”,366.7748718261719,-0.0040008128054811465,0
168,述评：破冰融雪 　助力世界经济复苏的中国能量,366.7748718261719,-0.0040008128054811465,0
169,特斯拉在华超级充电站突破600座,366.7748718261719,-0.0040008128054811465,0
170,美国会再次通过临时拨款法案避免政府“关门”,366.7748718261719,-0.0040008128054811465,0
171,工联院与百度智能云签署战略合作协议,366.7748718261719,-0.0040008128054811465,0
172,又有三家平台全部下架互联网存款产品 　大量银行已悄悄撤退,366.7748718261719,-0.0040008128054811465,0
173,美国猪肉上周出口创年度新高 　中国为最大进口国,366.7748718261719,-0.0040008128054811465,0
174,全球微生态药物市场将达100亿美金！完美生科院布局提速,366.7748718261719,-0.0040008128054811465,0
175,美团高级副总裁王慧文正式退休 　蚂蚁全部互联网存款产品下架 　名创优品推潮玩品牌“TOP 　TOY”,366.7748718261719,-0.0040008128054811465,0
176,iPhone 　12畅销助推高通Q3登顶全球十大IC设计公司营收排行榜,366.7748718261719,-0.0040008128054811465,0
177,销售额持续下降 　安德玛3.45亿美元“割肉”旗下健身APP,366.7748718261719,-0.0040008128054811465,0
178,国内疫苗接种方案来了！保护期半年以上基本没疑问 　打了也要戴口罩,366.7748718261719,-0.0040008128054811465,0
179,微软正为服务器和Surface个人电脑设计自己的芯片 　英特尔大跌6%,366.7748718261719,-0.0040008128054811465,0
180,达达集团与百事饮品深化战略合作,366.7748718261719,-0.0040008128054811465,0
181,期市收盘：黑色系涨疯了！郑煤涨停 　铁矿石创历史新高,368.2452087402344,0.005576379027994349,1
182,2020年圣诞假期下周来袭 　全球交易所休市安排提前看！,368.2452087402344,0.005576379027994349,1
183,亚市美债延续震荡,368.2452087402344,0.005576379027994349,1
184,12月18日异动股点评：“煤超疯”卷土重来 　盘点四牛与四熊,368.2452087402344,0.005576379027994349,1
185,大商所调整铁矿石期货相关合约手续费标准,368.2452087402344,0.005576379027994349,1
186,TikTok与沃尔玛合作 　将在美国首次“直播带货”！TikTok禁令或被判无效？,368.2452087402344,0.005576379027994349,1
187,可口可乐将裁员2200人 　遣散费或需5.5亿美元,368.2452087402344,0.005576379027994349,1
188,日本政府预测2021年度GDP增长4.0%,368.2452087402344,0.005576379027994349,1
189,日媒揽要12月18日：日本医院推出可解析逾500种基因的癌症医疗服务,368.2452087402344,0.005576379027994349,1
190,阿里拍卖官方客服全面升级 　推出一对一教你“一站式服务”,368.2452087402344,0.005576379027994349,1
191,全国首本俄文版创新创业教材《大学生创新创业理论与实践》出版,368.2452087402344,0.005576379027994349,1
192,英特尔携手滴滴出行打造自动驾驶服务落地解决方案,368.2452087402344,0.005576379027994349,1
193,IBM人工智能进展：使用Watson 　Assistant一次性解决客户面临的问题,368.2452087402344,0.005576379027994349,1
194,日本央行宣布延长企业融资优惠政策期限,368.2452087402344,0.005576379027994349,1
195,尚德机构：AI教师助力学员学习率提升30%-50%,368.2452087402344,0.005576379027994349,1
196,淡水河谷宣布提前延长铁路特许经营权期限,368.2452087402344,0.005576379027994349,1
197,拼多多一头扎进农业里 　人工智能VS顶尖农人背后的数字化征程,368.2452087402344,0.005576379027994349,1
198,再道歉！京东金融低俗营销犯众怒 　“雷人”借贷广告屡禁不止 　央媒呼吁“重拳惩治”,368.2452087402344,0.005576379027994349,1
199,百度关联企业成立新公司 　经营范围涉及专利服务、版权服务,368.2452087402344,0.005576379027994349,1
200,传奇投资人Ron 　Baron：特斯拉(TSLA.US)股价2030年或将触及2000美元,368.2452087402344,0.005576379027994349,1
201,【早盘内参】发改委：将研究促进新能源汽车健康有序发展政策措施,366.19744873046875,0.0015681199047552496,1
202,美联储购债计划未变 　比特币首次升穿2万美元,366.19744873046875,0.0015681199047552496,1
203,趣头条Q3营收11.3亿元 　预计Q4盈利,366.19744873046875,0.0015681199047552496,1
204,欧洲主要股市造好,366.19744873046875,0.0015681199047552496,1
205,政治局会议首提“需求侧改革” 　扩大内需的核心堵点是消费能力,366.19744873046875,0.0015681199047552496,1
206,“硬性封锁令”紧急出台 　债务预算额大幅增加 　德国在抗疫和复苏间艰难平衡,366.19744873046875,0.0015681199047552496,1
207,抄底全军覆没 　大股东强制平仓？A股“最强绞肉机”仁东控股又出大事,366.19744873046875,0.0015681199047552496,1
208,趣头条第三季度亏损同比大幅收窄 　预计四季度实现盈利,366.19744873046875,0.0015681199047552496,1
209,五大逻辑支撑保险业开启向上周期 　融资客斥资近12亿元局部加仓,366.19744873046875,0.0015681199047552496,1
210,小鹏在挪威交付首批G3电动汽车 　正式进入欧洲市场,366.19744873046875,0.0015681199047552496,1
211,近期投资看点 　：月活首次超2亿 　赛博朋克提振B站热度,366.19744873046875,0.0015681199047552496,1
212,法国税务部门扣押戈恩部分财产 　调查其在荷兰住所,366.19744873046875,0.0015681199047552496,1
213,港股盘中机会：港股医药股全面爆发！雄岸科技领涨区块链概念股,366.19744873046875,0.0015681199047552496,1
214,深思网2020年学术分享会在深举办 　资深专家解析国际经济,366.19744873046875,0.0015681199047552496,1
215,爱奇艺大跌近19%创最大跌幅 　刚宣布发行8亿美元可转债,366.19744873046875,0.0015681199047552496,1
216,新西兰第三季经济增长劲升14% 　胜预期,366.19744873046875,0.0015681199047552496,1
217,澳洲上月就业人口激增超预期 　失业率降至6.8%,366.19744873046875,0.0015681199047552496,1
218,瑞幸咖啡回应与美国证交会和解：将持续配合监管,366.19744873046875,0.0015681199047552496,1
219,供给偏弱动力煤现货涨势继续 　矿区一煤难求“车到为准 　暂不报价”,366.19744873046875,0.0015681199047552496,1
220,王海峰：百度云端AI通用芯片“昆仑2”2021年上半年将量产,366.19744873046875,0.0015681199047552496,1
221,新冠疫情下 　欧洲人迎来“史无前例”的圣诞季,365.6236572265625,0.013428822446396538,1
222,小鹏超充实现广州白云国际机场终身免费充电服务,365.6236572265625,0.013428822446396538,1
223,石头科技股价盘中突破1000元关口,365.6236572265625,0.013428822446396538,1
224,韩国就业人数连续9个月下滑,365.6236572265625,0.013428822446396538,1
225,刘强东退出宜昌旭东科越物流有限公司经理职位,365.6236572265625,0.013428822446396538,1
226,传苹果计划明年上半年将iPhone产量提高近30%,365.6236572265625,0.013428822446396538,1
227,北京链家AI讲盘大赛收官 　科技赋能行业服务能力再升级,365.6236572265625,0.013428822446396538,1
228,美FDA发布一份新冠疫苗分析报告：对18岁及以上人群安全有效,365.6236572265625,0.013428822446396538,1
229,BioNTech与复星医药就mRNA新冠疫苗在中国大陆供应和生产事项达成协议,365.6236572265625,0.013428822446396538,1
230,中信建投：仁东天津在公司两融金额不超过5000万,365.6236572265625,0.013428822446396538,1
231,万物到家的时代下 　达达集团正不断向下扎根，向上生长,365.6236572265625,0.013428822446396538,1
232,下沉市场新零售持续释放巨大价值空间 　达达集团打造差异化优势,365.6236572265625,0.013428822446396538,1
233,百度下场造车？传百度拟自行制造电动汽车 　已与汽车制造商会谈,365.6236572265625,0.013428822446396538,1
234,日本政府：搬去福岛每家奖12万！民众：首相官邸为啥不搬,365.6236572265625,0.013428822446396538,1
235,苹果隐私标签曝光Facebook收集大量用户信息,365.6236572265625,0.013428822446396538,1
236,打造新一代混合云管理能力 　保障核心应用上云,365.6236572265625,0.013428822446396538,1
237,理想汽车关联公司注册资本增至3.1亿人民币 　增幅为3000%,365.6236572265625,0.013428822446396538,1
238,撑不住了！这家航空公司宣布破产 　负债近14亿元 　2.3万人机票难退,365.6236572265625,0.013428822446396538,1
239,2020年版市场准入负面清单“再瘦身”,365.6236572265625,0.013428822446396538,1
240,港股盘中机会：次新股泡泡玛特蠢蠢欲动！保利协鑫能源股价持续飙升,365.6236572265625,0.013428822446396538,1
241,传百度与吉利等车企造电动车 　“百度造车”概念股迅速拉升,360.74658203125,-0.0044871894510292165,0
242,伦敦股市14日下跌,360.74658203125,-0.0044871894510292165,0
243,日韩股市收盘双双下跌 　韩国KOSPI指数收跌0.2%,360.74658203125,-0.0044871894510292165,0
244,百度与数家车企商谈组建电动汽车合资企业,360.74658203125,-0.0044871894510292165,0
245,希腊新增确诊连续两天减少 　21万家私企因疫情倒闭,360.74658203125,-0.0044871894510292165,0
246,原油：OPEC+西线无战事 　市场焦点转向疫苗,360.74658203125,-0.0044871894510292165,0
247,退市制度全面升级 　A股加速“祛腐排毒”,360.74658203125,-0.0044871894510292165,0
248,谷歌旗下多项服务在全球范围内遭遇异常,360.74658203125,-0.0044871894510292165,0
249,二股东减持！超1000亿啤酒巨头H股大跌 　A股却大涨,360.74658203125,-0.0044871894510292165,0
250,欧洲主要股指涨跌互现 　德国DAX30指数涨超0.8%,360.74658203125,-0.0044871894510292165,0
251,京东7亿美元投资兴盛优选 　“高烧”的社区团购走在“十字路口”,360.74658203125,-0.0044871894510292165,0
252,专家预计12月份LPR报价大概率“原地踏步”,360.74658203125,-0.0044871894510292165,0
253,思科拟收购用户互动平台Slido,360.74658203125,-0.0044871894510292165,0
254,科技巨头或面临欧盟针对年收入最高10%的罚款,360.74658203125,-0.0044871894510292165,0
255,2021年保险股投资价值几何？券商普遍发声“看好”,360.74658203125,-0.0044871894510292165,0
256,周期中黄金价格的影响因素探究,360.74658203125,-0.0044871894510292165,0
257,仁东控股跌势不止 　监管层追问核心股东投资细节,360.74658203125,-0.0044871894510292165,0
258,实控人关联方难享“优惠” 　开元股份终止锁价定增,360.74658203125,-0.0044871894510292165,0
259,吃货狂喜 　B站关联公司申请“来夜宵吧”“岁月如嗦”商标,360.74658203125,-0.0044871894510292165,0
260,力拓Jadar项目首次宣布锂储量 　预计将生产约5.5万吨/年的电池级碳酸锂,360.74658203125,-0.0044871894510292165,0
261,遭白宫施压 　美国药管局授权辉瑞新冠疫苗紧急使用,362.36895751953125,-0.0011732945399192118,0
262,美国会通过2021财年国防授权法案,362.36895751953125,-0.0011732945399192118,0
263,全球12万亿美元财政“急救包”如何对症下药？,362.36895751953125,-0.0011732945399192118,0
264,截至12月4日印度央行外汇储备达5793.46亿美元 　创历史新高,362.36895751953125,-0.0011732945399192118,0
265,与实体经济脱节 　美股持续“虚高” 　或引发系统性危机,362.36895751953125,-0.0011732945399192118,0
266,美国2021财年才开始两个月 　赤字已达4290亿美元,362.36895751953125,-0.0011732945399192118,0
267,2021年美国会出现高通胀吗？,362.36895751953125,-0.0011732945399192118,0
268,外盘综述：欧股普跌美股涨跌不一 　芯片股高通跌超7%,362.36895751953125,-0.0011732945399192118,0
269,美股三大指数涨跌互现 　爱彼迎上市首日涨逾110%,362.79437255859375,-0.00032716593601289645,0
270,又一家怕了脱欧！摩根士丹利拟将约1200亿美元资产移师德国,362.79437255859375,-0.00032716593601289645,0
271,达里奥：即使美国处于“转折点” 　资金的“洪流”应该会让牛市持续下去,362.79437255859375,-0.00032716593601289645,0
